Rooftransmittance,Walltransmittance,Parede Interna,RoofAbsortance,WallAbsortance,SGH,DPI,CDH,Consumo
0.95,2.6,par_2.6,0.2,0.5,0.65,15,31412,223.4395991
0.95,2.6,par_2.6,0.2,0.5,0.65,8.7,31412,163.5538644
0.95,2.6,par_2.6,0.2,0.8,0.29,8.7,31412,171.9837554
0.95,2.6,par_2.6,0.5,0.2,0.29,10.5,31412,171.9253919
0.95,2.6,par_2.6,0.5,0.2,0.37,15,31412,214.8781379
0.95,2.6,par_2.6,0.5,0.2,0.65,8.7,31412,157.060406
0.95,2.6,par_2.6,0.8,0.2,0.29,10.5,31412,175.4040523
0.95,2.6,par_2.6,0.8,0.5,0.65,15,31412,230.7585441
0.95,2.6,par_2.6,0.8,0.5,0.65,8.7,31412,171.0825828
0.95,4.4,par_2.6,0.2,0.2,0.29,8.7,31412,137.8560163
0.95,4.4,par_2.6,0.2,0.2,0.65,15,31412,196.4550523
0.95,4.4,par_2.6,0.2,0.8,0.29,8.7,31412,160.4396975
0.95,4.4,par_2.6,0.2,0.8,0.65,8.7,31412,162.2949464
0.95,4.4,par_2.6,0.5,0.2,0.37,15,31412,198.6466683
0.95,4.4,par_2.6,0.5,0.2,0.65,15,31412,200.260673
0.95,4.4,par_2.6,0.5,0.2,0.65,8.7,31412,142.8561521
0.95,4.4,par_2.6,0.5,0.5,0.65,15,31412,211.857558
0.95,4.4,par_2.6,0.5,0.8,0.29,8.7,31412,164.1531316
0.95,4.4,par_2.6,0.8,0.2,0.37,15,31412,201.8404259
0.95,4.4,par_2.6,0.8,0.2,0.65,10.5,31412,161.9814218
1.5,0.11,par1_ar,0.5,0.2,0.29,10.5,31412,184.9180661
1.5,0.11,par1_ar,0.8,0.2,0.29,10.5,31412,188.3241491
1.5,0.11,par1_ar,0.8,0.2,0.65,10.5,31412,190.811717
1.5,0.11,par1_ar,0.8,0.8,0.29,10.5,31412,189.3392137
1.5,0.11,par1_ar,0.8,0.8,0.65,10.5,31412,192.2382125
1.5,0.11,par2_la,0.2,0.2,0.29,15,31412,222.9232824
1.5,0.11,par2_la,0.2,0.2,0.37,15,31412,223.3771242
1.5,0.11,par2_la,0.2,0.8,0.29,10.5,31412,180.1038512
1.5,0.11,par2_la,0.2,0.8,0.29,15,31412,224.2540805
1.5,0.11,par2_la,0.2,0.8,0.37,15,31412,224.3847064
1.5,0.11,par2_la,0.5,0.2,0.29,10.5,31412,182.3577866
1.5,0.11,par2_la,0.5,0.5,0.29,10.5,31412,183.2219067
1.5,0.11,par2_la,0.5,0.8,0.29,10.5,31412,183.7627703
1.5,0.11,par2_la,0.5,0.8,0.65,10.5,31412,186.2308916
1.5,0.11,par2_la,0.8,0.5,0.65,8.7,31412,171.2487054
1.5,0.11,par2_la,0.8,0.8,0.29,8.7,31412,169.2340566
1.5,0.11,par2_la,0.8,0.8,0.65,10.5,31412,189.5743645
1.5,0.11,par2_la,0.8,0.8,0.65,8.7,31412,172.1137637
1.5,0.63,par1_ar,0.2,0.5,0.65,15,31412,225.1942992
1.5,0.63,par1_ar,0.2,0.5,0.65,8.7,31412,163.9940292
1.5,0.63,par1_ar,0.2,0.8,0.37,10.5,31412,181.721584
1.5,0.63,par1_ar,0.5,0.5,0.65,15,31412,229.0563713
1.5,0.63,par1_ar,0.8,0.5,0.65,15,31412,232.386491
1.5,0.63,par1_ar,0.8,0.8,0.37,10.5,31412,188.5808904
1.5,0.63,par2_la,0.2,0.2,0.37,10.5,31412,174.0039132
1.5,0.63,par2_la,0.2,0.5,0.65,15,31412,222.7010702
1.5,0.63,par2_la,0.2,0.8,0.29,10.5,31412,179.6006565
1.5,0.63,par2_la,0.2,0.8,0.37,10.5,31412,179.7041119
1.5,0.63,par2_la,0.2,0.8,0.37,15,31412,223.0573623
1.5,0.63,par2_la,0.5,0.8,0.37,10.5,31412,182.8015779
1.5,0.63,par2_la,0.8,0.5,0.29,8.7,31412,166.0200649
1.5,0.63,par2_la,0.8,0.8,0.65,8.7,31412,171.3773417
1.5,1.8,par1_ar,0.2,0.2,0.65,15,31412,208.5651979
1.5,1.8,par1_ar,0.5,0.2,0.37,15,31412,209.6680208
1.5,1.8,par1_ar,0.5,0.5,0.29,8.7,31412,161.0911589
1.5,1.8,par1_ar,0.5,0.5,0.37,15,31412,219.7051401
1.5,1.8,par1_ar,0.5,0.5,0.65,10.5,31412,179.1477778
1.5,1.8,par1_ar,0.5,0.5,0.65,15,31412,221.3895074
1.5,1.8,par1_ar,0.5,0.8,0.29,10.5,31412,187.2104846
1.5,1.8,par1_ar,0.5,0.8,0.65,15,31412,230.8963001
1.5,1.8,par1_ar,0.8,0.2,0.37,8.7,31412,154.2240003
1.5,1.8,par1_ar,0.8,0.5,0.29,8.7,31412,163.7590119
1.5,1.8,par1_ar,0.8,0.5,0.65,15,31412,224.185028
1.5,1.8,par2_la,0.2,0.2,0.29,15,31412,204.7730626
1.5,1.8,par2_la,0.2,0.2,0.37,15,31412,205.0216989
1.5,1.8,par2_la,0.2,0.8,0.29,15,31412,224.3356392
1.5,1.8,par2_la,0.2,0.8,0.37,15,31412,224.3684106
1.5,1.8,par2_la,0.8,0.2,0.29,8.7,31412,152.7570544
1.5,1.8,par2_la,0.8,0.2,0.37,8.7,31412,152.6215872
1.5,1.8,par2_la,0.8,0.5,0.37,8.7,31412,162.4399669
1.5,2.6,par_2.6,0.2,0.2,0.29,10.5,31412,169.5747234
1.5,2.6,par_2.6,0.2,0.2,0.29,8.7,31412,152.9582896
1.5,2.6,par_2.6,0.2,0.2,0.37,15,31412,212.6316117
1.5,2.6,par_2.6,0.2,0.2,0.65,10.5,31412,171.7297733
1.5,2.6,par_2.6,0.2,0.2,0.65,15,31412,214.5386063
1.5,2.6,par_2.6,0.2,0.5,0.65,10.5,31412,182.4439348
1.5,2.6,par_2.6,0.2,0.5,0.65,15,31412,225.1175914
1.5,2.6,par_2.6,0.2,0.5,0.65,8.7,31412,165.3327387
1.5,2.6,par_2.6,0.2,0.8,0.29,10.5,31412,191.1281008
1.5,2.6,par_2.6,0.2,0.8,0.37,10.5,31412,191.1867073
1.5,2.6,par_2.6,0.2,0.8,0.37,15,31412,233.7460225
1.5,2.6,par_2.6,0.2,0.8,0.65,8.7,31412,176.254899
1.5,2.6,par_2.6,0.5,0.2,0.29,10.5,31412,172.8523645
1.5,2.6,par_2.6,0.5,0.2,0.29,15,31412,216.0549228
1.5,2.6,par_2.6,0.5,0.2,0.65,15,31412,217.7810342
1.5,2.6,par_2.6,0.5,0.2,0.65,8.7,31412,158.102575
1.5,2.6,par_2.6,0.5,0.8,0.29,10.5,31412,194.3876704
1.5,2.6,par_2.6,0.5,0.8,0.29,8.7,31412,177.4781233
1.5,2.6,par_2.6,0.5,0.8,0.65,10.5,31412,196.0125194
1.5,2.6,par_2.6,0.5,0.8,0.65,8.7,31412,179.4960196
1.5,2.6,par_2.6,0.8,0.2,0.29,10.5,31412,176.033904
1.5,2.6,par_2.6,0.8,0.5,0.37,8.7,31412,169.8997621
1.5,2.6,par_2.6,0.8,0.5,0.65,15,31412,231.3749563
1.5,2.6,par_2.6,0.8,0.5,0.65,8.7,31412,171.4218733
1.5,2.6,par_2.6,0.8,0.8,0.65,10.5,31412,199.058029
1.5,2.6,par_2.6,0.8,0.8,0.65,8.7,31412,182.3777126
1.5,4.4,par_2.6,0.2,0.2,0.37,15,31412,196.4723816
1.5,4.4,par_2.6,0.2,0.2,0.37,8.7,31412,138.955324
1.5,4.4,par_2.6,0.5,0.5,0.29,10.5,31412,169.3636169
1.5,4.4,par_2.6,0.5,0.5,0.29,8.7,31412,153.1069985
1.5,4.4,par_2.6,0.5,0.8,0.29,8.7,31412,165.0140562
1.5,4.4,par_2.6,0.8,0.2,0.37,15,31412,202.1368057
1.5,4.4,par_2.6,0.8,0.2,0.37,8.7,31412,144.541675
2,0.11,par1_ar,0.2,0.5,0.29,15,31412,211.3436215
2,0.11,par1_ar,0.2,0.5,0.65,15,31412,213.6131644
2,0.11,par2_la,0.2,0.5,0.65,10.5,31412,169.329291
2,0.11,par2_la,0.2,0.5,0.65,15,31412,212.3088738
2,0.11,par2_la,0.2,0.8,0.29,10.5,31412,167.4152305
2,0.11,par2_la,0.5,0.5,0.29,10.5,31412,175.2572248
2,0.11,par2_la,0.5,0.8,0.29,10.5,31412,175.7130565
2,0.63,par1_ar,0.2,0.2,0.37,8.7,31412,147.4604821
2,0.63,par1_ar,0.2,0.8,0.29,10.5,31412,169.1237093
2,0.63,par1_ar,0.2,0.8,0.29,8.7,31412,152.7000361
2,0.63,par1_ar,0.2,0.8,0.37,10.5,31412,169.4814365
2,0.63,par1_ar,0.2,0.8,0.37,8.7,31412,152.5466903
2,0.63,par1_ar,0.5,0.2,0.29,15,31412,215.397332
2,0.63,par1_ar,0.5,0.2,0.29,8.7,31412,155.4322717
2,0.63,par1_ar,0.5,0.5,0.65,15,31412,220.2282535
2,0.63,par1_ar,0.5,0.8,0.29,8.7,31412,160.5511728
2,0.63,par1_ar,0.5,0.8,0.37,10.5,31412,177.4160345
2,0.63,par1_ar,0.8,0.5,0.37,10.5,31412,183.1800273
2,0.63,par1_ar,0.8,0.8,0.29,10.5,31412,185.5715903
2,0.63,par1_ar,0.8,0.8,0.29,8.7,31412,168.4003466
2,0.63,par1_ar,0.8,0.8,0.37,10.5,31412,185.6592819
2,0.63,par1_ar,0.8,0.8,0.37,15,31412,228.2883841
2,0.63,par1_ar,0.8,0.8,0.37,8.7,31412,168.4821509
2,0.63,par1_ar,0.8,0.8,0.65,10.5,31412,187.800955
2,0.63,par2_la,0.2,0.2,0.29,8.7,31412,146.2464131
2,0.63,par2_la,0.2,0.2,0.37,8.7,31412,146.3392316
2,0.63,par2_la,0.2,0.5,0.29,10.5,31412,165.3667165
2,0.63,par2_la,0.2,0.5,0.65,10.5,31412,167.5708881
2,0.63,par2_la,0.2,0.8,0.37,10.5,31412,168.1913938
2,0.63,par2_la,0.5,0.2,0.37,8.7,31412,154.3726168
2,0.63,par2_la,0.5,0.5,0.29,10.5,31412,173.6245056
2,0.63,par2_la,0.5,0.5,0.29,15,31412,216.363854
2,0.63,par2_la,0.5,0.5,0.65,15,31412,218.2283506
2,0.63,par2_la,0.5,0.5,0.65,8.7,31412,158.8176727
2,0.63,par2_la,0.5,0.8,0.29,10.5,31412,175.8118539
2,0.63,par2_la,0.5,0.8,0.65,15,31412,221.0410442
2,0.63,par2_la,0.8,0.5,0.29,15,31412,223.9580579
2,1.8,par1_ar,0.2,0.2,0.37,10.5,31412,156.0388879
2,1.8,par1_ar,0.2,0.2,0.65,8.7,31412,142.025245
2,1.8,par1_ar,0.5,0.5,0.65,15,31412,215.7422665
2,1.8,par1_ar,0.5,0.8,0.37,15,31412,222.9969605
2,1.8,par1_ar,0.5,0.8,0.37,8.7,31412,165.7768992
2,1.8,par1_ar,0.8,0.2,0.29,8.7,31412,154.5099144
2,1.8,par1_ar,0.8,0.5,0.29,8.7,31412,163.9146084
2,1.8,par1_ar,0.8,0.5,0.37,8.7,31412,163.9345364
2,1.8,par1_ar,0.8,0.8,0.37,10.5,31412,189.2875393
2,1.8,par2_la,0.2,0.8,0.37,8.7,31412,158.1715399
2,1.8,par2_la,0.5,0.2,0.37,8.7,31412,146.9989398
2,1.8,par2_la,0.5,0.8,0.37,8.7,31412,165.4026248
2,1.8,par2_la,0.5,0.8,0.65,8.7,31412,166.7819456
2,1.8,par2_la,0.8,0.2,0.37,15,31412,210.7204779
2,1.8,par2_la,0.8,0.2,0.37,8.7,31412,153.6767352
2,1.8,par2_la,0.8,0.2,0.65,10.5,31412,171.389253
2,1.8,par2_la,0.8,0.5,0.29,8.7,31412,163.1019499
2,2.6,par_2.6,0.2,0.2,0.29,15,31412,201.9590381
2,2.6,par_2.6,0.2,0.2,0.37,10.5,31412,159.9822928
2,2.6,par_2.6,0.2,0.2,0.37,15,31412,201.7888822
2,2.6,par_2.6,0.2,0.5,0.29,10.5,31412,170.2817973
2,2.6,par_2.6,0.2,0.5,0.29,15,31412,212.1994573
2,2.6,par_2.6,0.2,0.5,0.65,10.5,31412,171.9310553
2,2.6,par_2.6,0.2,0.5,0.65,15,31412,214.1055779
2,2.6,par_2.6,0.2,0.8,0.37,10.5,31412,180.4536036
2,2.6,par_2.6,0.2,0.8,0.65,10.5,31412,182.3298427
2,2.6,par_2.6,0.5,0.2,0.29,10.5,31412,167.7014411
2,2.6,par_2.6,0.5,0.2,0.29,15,31412,209.7463769
2,2.6,par_2.6,0.5,0.2,0.37,10.5,31412,167.7662385
2,2.6,par_2.6,0.5,0.2,0.37,15,31412,209.7897068
2,2.6,par_2.6,0.5,0.5,0.65,10.5,31412,179.8363764
2,2.6,par_2.6,0.5,0.8,0.29,15,31412,230.2014207
2,4.4,par_2.6,0.2,0.2,0.29,8.7,31412,132.7080427
2,4.4,par_2.6,0.2,0.2,0.37,8.7,31412,132.7259609
2,4.4,par_2.6,0.2,0.5,0.29,10.5,31412,158.8656418
2,4.4,par_2.6,0.2,0.5,0.65,10.5,31412,160.3504686
2,4.4,par_2.6,0.2,0.5,0.65,15,31412,200.8664986
2,4.4,par_2.6,0.5,0.2,0.29,8.7,31412,139.2487205
2,4.4,par_2.6,0.5,0.2,0.37,8.7,31412,139.2489472
2,4.4,par_2.6,0.8,0.2,0.29,15,31412,202.2812758
2,4.4,par_2.6,0.8,0.2,0.37,10.5,31412,161.4394889
2,4.4,par_2.6,0.8,0.2,0.37,15,31412,202.3243173
2,4.4,par_2.6,0.8,0.2,0.65,15,31412,203.6351873
2,4.4,par_2.6,0.8,0.5,0.65,10.5,31412,174.131335
2,4.4,par_2.6,0.8,0.8,0.29,15,31412,224.9751012
2,4.4,par_2.6,0.8,0.8,0.37,15,31412,225.1578155
0.33,0.11,par1_ar,0.2,0.8,0.65,15,45016,265.7744565
0.33,0.11,par1_ar,0.5,0.8,0.65,10.5,45016,221.2465191
0.33,0.11,par1_ar,0.8,0.8,0.65,10.5,45016,222.9796513
0.33,0.11,par2_la,0.2,0.8,0.65,10.5,45016,216.7566676
0.33,0.11,par2_la,0.2,0.8,0.65,15,45016,263.0379834
0.33,0.11,par2_la,0.5,0.8,0.65,15,45016,264.8860977
0.33,0.11,par2_la,0.8,0.2,0.29,10.5,45016,216.7197934
0.33,0.63,par1_ar,0.2,0.2,0.37,8.7,45016,192.51462
0.33,0.63,par1_ar,0.2,0.5,0.37,8.7,45016,195.4571408
0.33,0.63,par1_ar,0.8,0.2,0.37,15,45016,260.766807
0.33,0.63,par1_ar,0.8,0.2,0.37,8.7,45016,196.0238517
0.33,0.63,par1_ar,0.8,0.5,0.37,8.7,45016,198.9673866
0.33,0.63,par1_ar,0.8,0.8,0.29,10.5,45016,220.1348578
0.33,0.63,par1_ar,0.8,0.8,0.65,15,45016,268.6344064
0.33,0.63,par2_la,0.2,0.2,0.37,8.7,45016,190.0288608
0.33,0.63,par2_la,0.2,0.5,0.29,15,45016,257.3292585
0.33,0.63,par2_la,0.2,0.5,0.37,15,45016,257.4171285
0.33,0.63,par2_la,0.2,0.5,0.37,8.7,45016,192.9494618
0.33,0.63,par2_la,0.2,0.5,0.65,8.7,45016,195.2384855
0.33,0.63,par2_la,0.5,0.5,0.37,8.7,45016,194.7414943
0.33,0.63,par2_la,0.8,0.5,0.29,10.5,45016,214.7130338
0.33,0.63,par2_la,0.8,0.5,0.29,15,45016,260.7143854
0.33,0.63,par2_la,0.8,0.5,0.65,15,45016,263.0767046
0.33,0.63,par2_la,0.8,0.8,0.29,15,45016,263.3939422
0.33,0.63,par2_la,0.8,0.8,0.65,10.5,45016,219.8213502
0.33,0.63,par2_la,0.8,0.8,0.65,15,45016,265.7590984
0.33,1.8,par1_ar,0.2,0.2,0.37,8.7,45016,181.9846043
0.33,1.8,par1_ar,0.2,0.2,0.65,8.7,45016,183.8866362
0.33,1.8,par1_ar,0.2,0.5,0.37,15,45016,255.3205465
0.33,1.8,par1_ar,0.2,0.8,0.37,15,45016,265.3004591
0.33,1.8,par1_ar,0.2,0.8,0.65,8.7,45016,204.3919163
0.33,1.8,par1_ar,0.5,0.2,0.37,15,45016,246.6188624
0.33,1.8,par1_ar,0.5,0.2,0.65,8.7,45016,185.490449
0.33,1.8,par1_ar,0.5,0.5,0.29,10.5,45016,211.8491685
0.33,1.8,par1_ar,0.5,0.8,0.29,10.5,45016,221.9560516
0.33,1.8,par1_ar,0.5,0.8,0.29,8.7,45016,204.0966048
0.33,1.8,par1_ar,0.5,0.8,0.37,10.5,45016,221.9779533
0.33,1.8,par1_ar,0.5,0.8,0.37,15,45016,266.9105987
0.33,1.8,par1_ar,0.8,0.2,0.37,8.7,45016,185.0358089
0.33,1.8,par2_la,0.2,0.2,0.65,8.7,45016,181.9661338
0.33,1.8,par2_la,0.5,0.8,0.37,8.7,45016,201.923736
0.33,2.6,par_2.6,0.2,0.2,0.37,10.5,45016,206.8503165
0.33,2.6,par_2.6,0.2,0.2,0.65,8.7,45016,190.6088054
0.33,2.6,par_2.6,0.2,0.5,0.37,15,45016,264.1929001
0.33,2.6,par_2.6,0.2,0.8,0.37,15,45016,275.4745686
0.33,2.6,par_2.6,0.2,0.8,0.37,8.7,45016,211.9056893
0.33,2.6,par_2.6,0.2,0.8,0.65,15,45016,277.4924503
0.33,2.6,par_2.6,0.5,0.2,0.29,8.7,45016,190.2281512
0.33,2.6,par_2.6,0.5,0.2,0.65,8.7,45016,192.2883158
0.33,2.6,par_2.6,0.5,0.5,0.65,10.5,45016,222.3393204
0.33,2.6,par_2.6,0.5,0.5,0.65,8.7,45016,204.1321114
0.33,2.6,par_2.6,0.5,0.8,0.37,15,45016,277.1371941
0.33,2.6,par_2.6,0.5,0.8,0.65,8.7,45016,215.6285988
0.33,2.6,par_2.6,0.8,0.2,0.29,10.5,45016,209.9886449
0.33,2.6,par_2.6,0.8,0.2,0.65,10.5,45016,212.0530689
0.33,2.6,par_2.6,0.8,0.5,0.65,8.7,45016,205.6607192
0.33,2.6,par_2.6,0.8,0.8,0.29,10.5,45016,233.2283751
0.33,2.6,par_2.6,0.8,0.8,0.37,15,45016,278.6439045
0.33,4.4,par_2.6,0.2,0.2,0.37,15,45016,237.6721716
0.33,4.4,par_2.6,0.2,0.2,0.37,8.7,45016,175.2088698
0.33,4.4,par_2.6,0.2,0.5,0.37,8.7,45016,187.9727754
0.33,4.4,par_2.6,0.2,0.5,0.65,10.5,45016,207.4124651
0.33,4.4,par_2.6,0.2,0.8,0.29,8.7,45016,201.0519167
0.33,4.4,par_2.6,0.5,0.2,0.65,15,45016,240.8703684
0.33,4.4,par_2.6,0.5,0.2,0.65,8.7,45016,178.3681597
0.33,4.4,par_2.6,0.5,0.5,0.29,8.7,45016,189.4655732
0.33,4.4,par_2.6,0.5,0.5,0.65,10.5,45016,208.921987
0.33,4.4,par_2.6,0.5,0.5,0.65,8.7,45016,191.1690553
0.33,4.4,par_2.6,0.5,0.8,0.29,10.5,45016,220.3223778
0.33,4.4,par_2.6,0.8,0.2,0.29,15,45016,240.5036976
0.33,4.4,par_2.6,0.8,0.2,0.37,15,45016,240.5208029
0.33,4.4,par_2.6,0.8,0.2,0.37,8.7,45016,178.0395693
0.33,4.4,par_2.6,0.8,0.5,0.29,15,45016,253.3513573
0.33,4.4,par_2.6,0.8,0.8,0.29,10.5,45016,221.693287
0.33,4.4,par_2.6,0.8,0.8,0.29,15,45016,266.390463
0.33,4.4,par_2.6,0.8,0.8,0.37,15,45016,266.3840211
0.33,4.4,par_2.6,0.8,0.8,0.65,10.5,45016,223.4114943
0.33,4.4,par_2.6,0.8,0.8,0.65,15,45016,268.1009796
0.95,0.11,par1_ar,0.2,0.5,0.29,15,45016,253.9921689
0.95,0.11,par1_ar,0.2,0.5,0.37,8.7,45016,189.5080389
0.95,0.11,par1_ar,0.2,0.5,0.65,15,45016,256.450752
0.95,0.11,par1_ar,0.2,0.8,0.65,10.5,45016,210.8950635
0.95,0.11,par1_ar,0.5,0.2,0.29,10.5,45016,212.1528307
0.95,0.11,par1_ar,0.5,0.2,0.37,10.5,45016,212.245541
0.95,0.11,par1_ar,0.5,0.8,0.37,10.5,45016,213.2717791
0.95,0.11,par1_ar,0.5,0.8,0.37,8.7,45016,194.7833913
0.95,0.11,par1_ar,0.5,0.8,0.65,10.5,45016,215.66831
0.95,0.11,par1_ar,0.5,0.8,0.65,15,45016,261.6901627
0.95,0.11,par1_ar,0.8,0.2,0.65,8.7,45016,200.4912798
0.95,0.11,par1_ar,0.8,0.5,0.29,8.7,45016,198.588808
0.95,0.11,par1_ar,0.8,0.5,0.37,15,45016,263.1763386
0.95,0.11,par1_ar,0.8,0.5,0.37,8.7,45016,198.6863995
0.95,0.11,par1_ar,0.8,0.8,0.37,10.5,45016,217.6607441
0.95,0.11,par2_la,0.2,0.5,0.29,10.5,45016,205.4688514
0.95,0.11,par2_la,0.2,0.5,0.29,15,45016,251.3737017
0.95,0.11,par2_la,0.2,0.5,0.29,8.7,45016,187.0581821
0.95,0.11,par2_la,0.2,0.5,0.37,15,45016,251.4754414
0.95,0.11,par2_la,0.2,0.8,0.29,10.5,45016,205.952394
0.95,0.11,par2_la,0.2,0.8,0.65,15,45016,254.329056
0.95,0.11,par2_la,0.5,0.8,0.29,10.5,45016,210.6013097
0.95,0.11,par2_la,0.5,0.8,0.65,10.5,45016,213.0908979
0.95,0.11,par2_la,0.8,0.2,0.29,10.5,45016,213.8652324
0.95,0.11,par2_la,0.8,0.5,0.29,15,45016,260.2356997
0.95,0.11,par2_la,0.8,0.5,0.29,8.7,45016,195.9847329
0.95,0.11,par2_la,0.8,0.5,0.37,8.7,45016,196.0819754
0.95,0.11,par2_la,0.8,0.8,0.65,8.7,45016,198.9621708
0.95,0.63,par1_ar,0.2,0.5,0.37,15,45016,252.3514068
0.95,0.63,par1_ar,0.2,0.5,0.65,15,45016,254.574612
0.95,0.63,par1_ar,0.5,0.2,0.65,15,45016,256.3115814
0.95,0.63,par1_ar,0.5,0.5,0.29,8.7,45016,192.6995103
0.95,0.63,par1_ar,0.5,0.8,0.29,15,45016,259.4873864
0.95,0.63,par1_ar,0.5,0.8,0.29,8.7,45016,195.3733851
0.95,0.63,par1_ar,0.5,0.8,0.65,8.7,45016,197.7099321
0.95,0.63,par1_ar,0.8,0.2,0.37,8.7,45016,194.1587177
